recipe_id,title,category,ingredients_cleaned
27098bdf26c349d9955cf9b2269aa15a,Tumis Kacang Panjang Tempe,tempe,"kacang panjang potong potong , papan tempe , cabai rawit , bawang bombai cincin , bawang putih tipis , ebi , bawang merah , kecap , saori saos tiram , gula pasir , garam , secuil gula jawa , minyak menumis , penyedap , micin , air"
29f45cfa4d1542b78c76c3dc81638cad,Tempe Kering Gula Merah,tempe,"papan tempe , cabe , bawang putih , bawang merah , lengkuas , daun salam , bulat gula merah halus , garam , penyedap , air"
829611978faa4098b36da6dbe3068eef,Orek Tempe Basah,tempe,"papan tempe , potong dadu goreng matang , tiriskan , cabe merah tipis , cabe hijau tipis , bawang merah tipis , bawang putih cincang halus , daun salam , laos , geprek , pete rendam air panas , garam , kecap manis , minyak goreng"
b20ed036315d40aab20d98d8ecf8778a,Perkedel Tempe Bumbu Sup,tempe,"papan tempe , telur , bumbu halus , batang daun seledri , daun bawang , bumbu halus , bawang merah , bawang putih , merica biji , garam , bumbu pelengkap , bumbu racik sup , batang wortel parut , minyak goreng"
9a921493e3334718a5efb3edb005e12d,Tempe Tahu Kecap,tempe,"tahu potong dadu , tempe potong dadu , bawang putih , bawang merah , kecap , merica bubuk , garam , gula"
48e1b39c48c34135a4ac70820481e78d,Cah Kangkung Tempe Tauco,tempe,"kangkung kangkung cabut , baceman bawang minyaknya , tempe ulek kasar , bawang putih geprek , cabe rawit serong , cabe merah keriting , tauco asin , gula & garam , air , bumbu halus , bawang merah , bawang putih , terasi"
bb45ce8c662b46b4aab10d290498e164,Tumis Bawang Merah Teri Tempe Jengkol,tempe,"potong tempe potong , jengkol tua , ikan teri , perasan air jeruk nipis , cabe merah kriting serong , bumbu giling kasar , bawang merah , bawang putih , terasi , garam , sejumput gula"
59124ba5217e4dd1a22853a93a5d1c64,Tempe Cabe Hijau By Dapoer Linggar,tempe,"papan tempe ujuran potong , daun salam robek , garam , gula , kaldu bubuk , cabe hijau potong serong , air , santan kara , minyak menumis , bumbu halus , bawang merah , bawang putih , merica butiran"
dd31122ee4cb41828951b34026285e53,Oseng Tempe,tempe,"papan tempe , batang kacang panjang , bumbu , bj cabe merah , bj cabe rawit merah , bawang merah , bawang putih , garamgula penyedap , minyak goreng , air , kecap"
244e9c0b8a0242c38741ef1e4282ef25,Tempe Isi Udang Rebon,tempe,"tempe , cabai merah , gengam cabai rawit , bawang putih , kencur , udang rebon kering , daun bawang , tepung bumbu , garam , gula , merica , minyak mengoreng"
5aaa0bdd9e51484b8dc41ce750753f19,Tempe Mendoan Crispy,tempe,"papan tempe potong dgn ketebalan + , batang daun bawang tipis , bumbu halus , bawang putih , bawang merah , kemiri , ketumbar , garam dapur , kunyit , tepung terigu , tepung beras , air melarutkan tepung , minyak"
6bd60af0480b47fda64ede24577bbb78,Tempe Mendoan,tempe,"potong tempe mendoan tempe khusus , tepung terigu , batang daun bawang , bumbu halus , bawang putih , ketumbar , kunyit , lada , garam & kaldu bubuk , sausnya , cabe rawit merah , kecap , air jeruk nipis lemon , minyak goreng , air"
f0f6a831a0014b97b9eca0248af37340,Tempe Goreng Tepung Crispy,tempe,"potong tempe , tepung terigu , tepung maizena , bumbu halus , bawang merah , bawang putih , ketumbar , kunyit , royco ayam , air"
4be144e486264cab86936e76800b85ba,Tempe Penyet,tempe,"tempe , bumbui , bawang putih , ketumbar , garam , bumbu sambal , cabai merah rawit , suka pedas tambahi , cabai , bawang merah , bawang putih , gula pasir , tambahan , garam , royco , ayam goreng pelengkap"
51c33ccc2c634734b985a8253041c6cc,Tempe Goreng Ketumbar Royco Ayam,tempe,"papan tempe , ketumbar pake biji ketumbar klo males ngulek , royco ayam , air"
9a18a4a0468149d8820a764c01be63d7,Tempe Bacem,tempe,"papan tempe , bawang merah , bawang putih , ketumbar , kunyit , jahe , lengkuas , keping gula merah , kecap manis , lada , daun salam , serai , garam"
07032488f42e45b7af4ab75d25a83c88,Tempe Mendoan,tempe,"papan tempe lebar , tepung terigu , tepung tapioka kanji , bawang putih , kemiri , biji ketumbar , kunyit dg kunyit segar , kaldu bubuk , garam , air melarutkan , daun bawang tipis , minyak"
1bef9355fd414c7ba14abd4c0000e67d,Orek Tempe Pedas Manis Gurih,tempe,"papan tempe potong korek goreng , diiris , bawang merah , bawang putih , daun jeruk , cabai merah , minyak goreng , garam gula , kecap manis , saus tiram"
0f6c52d684c347a2a571d35025a3cc11,Tempe Keju Pedas,tempe,"papan tempe , keju cheddar slice , saus sambal , saus tomat , tepung bumbu"
2528dcdbffc64aee875bc3e28670d785,Steak Tempe,tempe,"papan tempe , ayam cincang , bawang putih , merica , tepung tapioka , tepung terigu , telur , garam , bawang merah goreng me , mentega , minyak , saus , bawang putih , bawang bombai , tepung terigu , saus teriyaki me saus tiram , saus tomat , kecap , merica , garam , air , pelengkap , wortel , potong memanjang , kukus , buncis , potong memanjang , kukus , kentang goreng , telur"
a248e321add74db9945076d8b8e17166,Tempe Jeletot,tempe,"papan tempe , cabe rawit , bawang merah , bawang putih , terasi abc , tomat , daun seledri , gula merah , garam , penyedap , tepung bumbu instan"
dabc8eb4d0144ec19975b12768bb52b7,Oreg Tempe Basah Pedas Manis,tempe,"tempe , biji cabe rawit , bawang merah , bawang putih , gula pasir , asam jawa , kecap , garam , penyedap masako "
47b068275e184e80a82572500e9624ce,Kering Tempe,tempe,"potong tempe , teri kering , bawang putih , bawang merah , daun jeruk , jahe , cabe rawit , kacang tanah kering , kecap"
ccac38c89ff74c64b002945c16c11cea,Tumis E Ktp ( Ebi Kacang Panjang Tempe Pete ),tempe,"kacang panjang , tempe kotak , genggam udang ebi , batang pete , daun jeruk , daun salam , tomat , biji cabai merah potong potong , saori saos tiram , kecap manis , penyedap , bumbu uleg , biji cabai rawit , biji bawang putih , biji bawang merah , ketumbar , garam , gula jawa , terasi goreng , minyak goreng , air"
84fed3f48992404784f5b688fea8aaca,Kornet Tempe Balut Ayam,tempe,"bgks tempe hancurkan , dada ayam blender , ajh tepung roti , garam , daun sop daun bawang , bumbu dihaluskan , bawang putih , ketumbar , merica bubuk , minyak goreng"
5ffa6d19ee564f2db692b2f3d6ebb31c,Santan Kembang Kol Tempe,tempe,"kembng kol bawang merah , ppan tempe , bawang putih , cabe merah , cabe rawit gelondongan , jahe , ketumbar , serai geprek , daun salam , lengkuas , garam , gula"
21af70fa3321406697085a7bb307a972,Tempe & Tahu Bacem,tempe,"tempe potong , tahu putih kukus sebentar kadar airnya berkurang , air kelapa , lengkuas , daun salam , kecap manis , gula merah , asam jawa , minyak goreng , bumbu ulek , bawang merah , bawang putih , biji ketumbar langsung tabur , gula pasir gula merah manis , garam"
9e61f7999c384cbfa0c7f06e2867e6d4,Sosis Tempe Orek,tempe,"papan tempe , sosis makan , bawang merah , bawang putih , cabe merah , cabe rawit merah , daun bawang , saus tiram , kecap , air , kaldu bubuk , garam , minyak"
34ea4ebc02c0422da400451b14e6ce61,Tempe Mendoan,tempe,"papan tempe , persegi tipis tipis , tepung terigu , daun bawang , daun jeruk , bumbu halus , ketumbar , kemiri bubuk , kunyit , bawang putih , bawang merah , garam , penyedap , air , minyak goreng"
c5388b7050354cadaa9791b6cabfabba,Tempe Jeletot,tempe,"tempe , minyak , isi , cabai keriting ijo merah , rawit , bawang merah , bawang putih , tomat , terasi abc , gula , garam , penyedap , adonan , tepung terigu , bawang putih , kunyit , garam , penyedap , air"
4b99235cc8b443a89b068da03b791b0c,Tempe Bacem Manis Legit,tempe,"papan tempe , air kelapa muda , bawang putih , bawang merah , kemiri , gula merah , biji ketumbar , air , garam , daun salam , minyak goreng"
f61ea686e6de45a58ea7ee70b9a78953,Tempe & Tahu Melet Isian Sate Ayam,tempe,"tempe papan potong kotak , tahu putih kotak , bumbu halus , bawang merah , bawang putih , garam , minyak goreng , tusuk sate ayam , kaldu bubuk , tomat & gula pasir , lombok setan , celupan , tepung terigu , bawang putih , kaldu bubuk , biji ketumbar , air matang"
8abf6645590d492c96750488018c2f26,Balado Tempe Teri Medan,tempe,"papan tempe , teri medan , cabe merah keriting , bawang merah , bawang putih , cabe rawit cabe setan , cabe merah , gula pasir , garam"
a0323fce2ae2432b970c3d779b3001cb,Orek Tempe,tempe,"papan tempe , bawang putih , bawang merah , cabe merah , keping gula merah , asam jawa , kecap manis , garam , lada , daun salam , daun jeruk , serai , lengkuas , air , minyak menumis"
1630a984b8fa4256a81cc442f051a07a,Tempe Goreng Isi Sambal Aka Tempe Mercon,tempe,"papan tempe , isian , genggam cabe rawit , bawang putih , bawang merah , btg daun bawang , halus , adonan tepung , note tepung terigu ajj , tepung terigu , maizena , bawang putih , cincang halus , air adonan cenderung encer , garam , gula pasir , merica bubuk , biji ketumbar"
b98e98301a7e43d0957b444964cbe0eb,Oseng Tempe Cumi Asin,tempe,"cumi asin , papan tempe , bawang merah , cabe kriting , penyedap , kecap , air , minyak goreng"
799cc7d0d1514d028502b0e16007a3f9,Tahu Tempe Cabe Ijo,tempe,"tahu kuning potong , tempe dipotong , garam , minyak , kecap manis , masako ayam , air , gula pasir , bawang merah digoreng ditaburkan matang , daun salam , serai , bumbu dihaluskan , bawang putih , bawang merah , kemiri , cabai hijau , cabai rawit hijau , tomat"
51b689d71e7f4f1f96089e657db5d96f,Peda Pete Tumis Tempe,tempe,"bandeng lunak , tempe , pete , bawang merah , bawang putih , cabe rawit , cabe kriting , garam , gula pasir , minyak goreng"
62ce26b3512a4f7396fb071cc2dadea8,Tumis Buncis Tempe,tempe,"buncis , tempe , bawang merah , bawang putih , saus tiram , garam , penyedap , minyak goreng , air matang"
ddc8d92ade8e422bac0a81ebcec149c4,Tempe Mendoan,tempe,"tempe , tepung terigu , daun bawang , bumbu halus , ketumbar , kemiri , kunyit , kencur , bawang putih , bawang merah , garam , penyedap , air , minyak goreng"
bf287de1148a4feaa0a3014688d06450,Oseng Labusiam Tempe,tempe,"labusiam uksedang , potong korek api , papan tempe , potong korek api papan tempe harga , bumbu , bawang merah , bawang putih , daun salam , lengkuas , geprek , air , garam , gula penyedap ayam"
14388a776a3a42b1a9f8847dfc90507f,Tumis Kecap Tempe Leunca Cabe Merah,tempe,"papan tempe , leunca segar , cabe merah kriting , cabe rawit , bawang merah , bawang putih , bubuk kaldu , garam , kecap , merica bubuk , minyak goreng , bawang goreng"
af2c9fe71549476088034b82f9175a7d,Tempe Mendoan,tempe,"tempe mendoan tempe , tepung terigu , tepung beras , air kental , tangkai daun bawang , garam , kaldu bubuk , minyak goreng , bumbu halus , bawang putih , ketumbar , kencur , kunyit , sambal kecap campur cabe rawit kecap"
98191273c5634728ba661985e70f557a,Kering Tempe,tempe,"papan tempe potong tipis tipis , bawang putih , bawang merah , lombok merah , setangkup gula merah , garam"
8348f9568cbd44e1b4bccc43622d08e9,Tumis Tahu Tempe Sc Tiram,tempe,"tahu putih potong '' , papan tempe potong '' , sawi , bonggol kol , bumbu , bawang putih tipis , bawang merah tipis , cabe rawit potong , saset saus tiram"
d170f825588c4566b39e5f7cf191eb4c,Oseng Tempe,tempe,"tempe , cabe merah keriting , bawang putih , bawang merah , sejumput garam , sejumput gula , air , minyak goreng"
48d41d532e564ee4a47dc7a25ba8f228,Tempe Mercon Crispy,tempe,"papan tempe , cabe keriting , cabe rawit , bawang putih , bawang , biji terasi udang , tepung bumbu merek , tepung beras , air , minyak goreng"
821e73fca394492991a866987faceaf4,Tempe Goreng Tepung,tempe,"papan tempe , potong lebar tipis , rendaman , garam , bawang putih bubuk , merica bubuk , air , tepung goreng , tepung terigu , tepung beras , kaldu bubuk ayam , air , batang daun bawang , tipis , sambal kecap , cabe rawit hijau , cincang kasar , bawang merah , potong dadu , kecap manis , air"
605082442d174596bdbab017bf1c157d,Pindang Tahu Tempe Gembus Bumbu Bali,tempe,"pindang , tahu kuning , tempe gembus , cabe keriting , cabe rawit , bawang putih , bawang merah , kemiri , lengkuas , asam jawa , gula , garam , kaldu bubuk , kecap , saori"
3373aef35c224d06a842eec6e4cc9761,Tempe Bosok Pedas Manis,tempe,"papan tempe bosok , bawang merah , bawang putih , cabe keriting merah , cabe keriting hijau , cabe rawit , garam , micin penyedap kecap manis"
69efa54d3e314f9d8cecb1b2aa7cf2f0,Tempe Bacem,tempe,"tempe potong potong , ketumbar , kemiri , asam jawa , bawang merah , bawang putih , daun salam , lengkuas , gula merah , kecap manis , garam , lt air"
535005d3002a4f6dbfe9a3233c35cd44,Oseng Oseng Tempe Manis,tempe,"papan tempe , ikan teri , tomat , cabe rawit , cabe merah , bawang bombai , bawang merah , bawang putih , jahe , laos , serai , daun salam , gula putih , garam , penyedap masakan , kecap , air mineral , minyak makan"
6547aa7978f14e5d90a8438165668f7e,Jengkol Tempe Ikan Teri Balado,tempe,"jengkol tua , papan tempe potong , ikan teri belah air jeruk nipis , garam gula , minyak utk , bumbu halus blender , bawang putih , cabe merah keriting , bumbu giling kasar , bawang merah , tomat"
7a2ebcfc56564821865798c2b6a12263,Ikan Asin Tempe Asam,tempe,"ikan asin , bagus tenggiri potong dadu , asam jawa , asam jawanya remes dj air , airnya dibuang , tempe dipotong dadu , sesuka hati deh tempenya , gula merah dihaluskan diiris ditumbuk , biji lombok dipotong , kecap , bawang merah diiris , bawang putih diiris , bumbu penyedap"
bfbb517893aa4434a46b74f80c34790d,Tempe Orek,tempe,"bumbu halus , kemiri , bawang merah , bawang putih , lada , gula , kecap asin , tomat , lengkuas , tempe potong dadu , genggam ikan teri asin , cabe hijau , kecap manis , minyak goreng"
8a2e6aa5f64e4fef8b2f296bca775b6f,Tahu Tempe Penyet,tempe,"tempe , tahu putih , sambel kemangi lihat resepku link minyak goreng , irisan timun kemangi segar"
5a43fb88a4f947b5b6895201cf691439,Orek Tempe Basah,tempe,"papan tempe , potong dadu , biji cabe hijau , serong , kecap manis , garam & kaldu jamur , air matang , minyak goreng , bumbu halus , bawang putih , bawang merah , tomat merah , biji cabe merah keriting mix rawit oren , kemiri , biji ketumbar"
30fbef420a9d4e208c111ea7827678e3,Stick Tempe,tempe,"papan tempe potong memanjang , pencelup , tepung terigu , bawang putih haluskan , merica , ketumbar , air , garam masako , tepung panir"
cdcb006ed0794f3795365feb0bd8763b,Steak Tempe,tempe,"papan tempe , bawang putih , tepung terigu , lada , garam , minyak goreng , saus , bawang merah , cincang halus , bawang putih , cincang halus , bawang bombai , cincang halus , tomat , rebus , buang kulit biji potong , saus tiram , botol saus tomat , merica bubuk , garam , penyedap , gula pasir , air , margarin menumis"
bf339ce3477048f0ba2f41b6211e600f,Tumis Tempe Jamur Kancing,tempe,"kotak tempe , jamur kancing kering udah rendam semalaman , gula garam vitsin , bumbu halus , bawang merah , bawang putih , biji cabe"
44785e83e46e436382ae9d295836d3ad,Tumis Tempe Cabe Ijo,tempe,"tempe , cabe ijo , bawang bombai , kecap sauri , kecap manis , garam"
419accf0be2c42738bc2233827ab26ed,Buncis Tempe,tempe,"buncis , tempe , pete , bumbu , bawang putih , bawang merah , cabe merah"
59ddca9a6bc241e78423878bcfe3e271,Orek Tempe Basah Bumbu Ulek,tempe,"papan tempe , potong dadu , cabe hijau kriting , serong , kecap , garam , gula penyedap , air , bumbu ulek , bawang merah , bawang putih , cabe rawit merah cabe setan , ganti cabe kriting klo trll pedas , kemiri , biji ketumbar , tomat merah"
504c9ccb53b4403e880ef06a8790cf82,Sambalado / Balado Tempe,tempe,"papan tempe , bawang merah , cabai merah + cabai rawit , gula jawa sisir , garam , kaldu jamur totole royco , daun jeruk , buang batangnya"
f9ce46f541cc48fead2311fc85543d7e,Tempe Mercon Sambal Tomat Super Pedasss,tempe,"tempe , tepung terigu menyesuaikan , garam , gula jawa , air , minyak goreng , bumbu tepung , bawang putih , garam , penyedap , isian , cabe rawit , tomat , bawang merah , bawang putih"
ff399742663a48be916ada281fc03d83,Tempe Bacem,tempe,"tempe potong , jempol lengkoas memarkan , serai memarkan , daun salam , asam jawa , air kelapa , gula jawa , air , bumbu dihaluskan , bawang merah , bawang putih , ketumbar , garam , kemiri , jempol jahe"
7e17d864570a4f688b75d74ff787d6ea,Tumis Tempe Teri Kelapa Daun Melinjo ( Daun Tangkil ),tempe,"batang tempe potong dadu , genggam teri jengki tawar , kelapa parut kelapa tua , daun melinjo muda daun tangki , cabe keriting serong , lengkuas , kaldu bubuk , gula pasir , bumbu halus , bawang putih , bawang merah , kemiri , ketumbar , jahe , minyak"
45b7569812ae48509364634896124243,Oseng Tempe,tempe,"papan tempe , kacang panjang , cabe keriting , bawang putih , bawang merah , tomat , daun salam , garam penyedap"
3a30a68dd7de4d85b488e6134b92b87b,Mendol Tempe Lezat,tempe,"papan tempe , tepung terigu , tepung kanji , bumbu halus , bawang putih , bawang merah , kencur , kaldu bubuk , merica bubuk , biji cabai rawit , biji cabai merah , daun jeruk tipis hilngkn urtnya , garam"
589cc510a43d46b69cf03022609b1288,Oseng Tempe,tempe,"bawang putih , bawang merah , lombok , potong dadu tempe , kacang panjang , gula , garam , daun jeruk , penyedap"
25082c0382804a4da198edf6165fef15,Tempe Tepung & Sambal,tempe,"papan tempe , belimbing tepung terigu , bawang putih , batang daun seledri , air , merica bubuk , kunyit , biji ketumbar , garam penyedap , minyak makan , sambal , cabe rawit , bawang putih , bawang merah , garam & penyedap , air kurleb , minyak makan menumis"
7bb866f0270f4fd1be56636d00142e03,Tempe Goreng Pedes Manis,tempe,"papan tempe , gula jawa , garem penyedap , kecap manis , air panas , bumbu halus , ketumbar , biji lada , biji cabe merah keriting , biji cabe rawit merah , bawang putih , bawang merah"
fbbc9369053e45f7a9ed6e7010ceb998,Orek Tempe Asem Manis,tempe,"papan tempe , bawang merah , bawang putih , cabe merah , gula merah , asem sckp nya , garam , kecap"
7f15a0f9349e49ecabc518bc265ce4d4,Tempe Mendoan,tempe,"papan tempe , tepung terigu , bawang putih haluskan , lada , kunyit , irisan daun lemon , air"
bacdf511b1a44b1091308e9d5d038c03,Tempe Ngelawuhi A K A Orek Tempe,tempe,"papan tempe , bawang merah , tipis , bawang putih , tipis , cabe rawit , menyerong , cabe merah keriting , menyerong , laos , geprek , daun salam , gula merah , makan kecap manis , saus tiram , ebi , garam , air"
a9618ed1d63a4686878ac9692fbf7e61,Tumis Buncis Sosis Tahu Tempe Simple,tempe,"buncis potong serong memanjang , sosis potong , tempe potong dadu , goreng matang , tahu potong dadu , goreng matang , bawang merah tipis , bawang putih tipis , cabai merah keriting potong serong memanjang , cabai rawit merah potong serong memanjang , garam , penyedap , saori saos tiram , air"
1251e80f20164a128c002dae5749051d,Tempe Mendoan,tempe,"potong tempe , bawang putih , ketumbar , munjung tepung terigu , air , daun seledri , minyak goreng"
3a5226f88fe445ac98cccaeef62f166f,Tempe Masak Kecap Pedas Gurih,tempe,"papan tempe , bumbu halus , bawang merah , bawang putih , cabe rawit merah , kunyit , kemiri , lada , biji ketumbar , garam , gula pasir , penyedap , kecap bango , air matang"
668b60f0bb274b93ad7f768c850f95e1,Tumis Tempe Kemangi,tempe,"papan tempe , kemangi , ambil daunnya , bawang merah , bawang putih , cabe rawit merah , cabe merah keriting , kencur , garam , rendaman tempe , bawang putih , haluskan , garam , air"
79df35e4953a437494eea91e297837e8,Balado Teri Tempe Kacang Renyah,tempe,"teri belah , kacang tanah , papan tempe , bumbu halus , cabe merah , bawang merah , bawang putih , cabe hijau , minyak goreng , garam secukup nya , gula secukup nya"
4eebbd316b28499f93b2f9e125988174,Balado Terong Tempe,tempe,"terong , btg tempe , cabe merah , cabe , bawang putih , bawang merah , gula pasir , garam"
44087c2768604a579fb6f3d27fb053ca,Oseng Tempe Kemangi,tempe,"potong dadu tempe , daun kemangi , pete , bawang putih , bawang merah , cabe rawit , cabe merah , cabe hijau , daun salam , daun jeruk , lengkuas , garam , sisir gula jawa , kecap manis"
5532c8bcb28b4b8484e39f628c36ce82,Oseng Tempe Kecap,tempe,"papan tempe , cabe hijau , chili padi , bumbu , bombai , bawang putih , lengkuas , daun jeruk , sos tiram , kecap , garam penyedap , minyak , air"
1ef7f3725283434788888e07e79702c3,Tempe Penyet,tempe,"tempe , bumbu tempe goreng , garam , penyedap , bawang putih , air , sambel , cabe rawit , cabe keriting , biji bawang merah , bawang putih , tomat , sepotong terasi , gula merah"
5ab538958cfc45ba89134326b3f0a252,Balado Tempe Peute As,tempe,"papan tempe , cabe rawit merah , cabe keriting merah , papan peute , tomat merah segar , bawang merah , bawang putih , asam sunti , garam , air , minyak"
ad2fca15dedb45f28f741512d20f4bc3,Oseng Tempe,tempe,"bgkus tempe , biji cabe merah ma hijau , bawang putih , bawang merah , garam halus , biji bulet gula merah , daun salam ma serai , laos"
048aa075397a45b2b4fda220ff07bc48,Oseng Sawi Tahu Tempe,tempe,"sawi hijau , kotak tempe potong memanjang , kotak tahu potong memanjang , telur orak orik , bumbu bumbu , cabe merah keriting , cabe rawit , bawang merah , putih , bawang bombai , bumbu pelengkap , saori saus tiram , garam , gula , air , daun bawang taburan"
113958d0617d437391fb62ec159680ec,Sambal Tempe Penyet,tempe,"tempe , bawang putih , cabe rawit , cabe merah , kencur , air garam rendaman tempe goreng , gula , garam"
4b68c49ab22248a2abd0b6c92ebf4276,Tempe Isi Mercon,tempe,"balok tempe , isian , bawang merah , bawang putih , cabai rawit , biji tomat , terasi , garam , kulit , tepung terigu , daun bawang , air , biji ketumbar , penyedap"
be9e1d1a9cbc4d57b1ba42d9813f5776,Kfc Tempe,tempe,"papan tempe , tepung kfc merek sasa , minyak"
2735584d245b4c7c9079441647e49a3e,Terik Tempe & Telur,tempe,"telur rebus , kupas kulitnya , papan tempe , santan kara , garam , gula pasir gula merah , daun salam , bumbu geprek , lengkuas , serai , bumbu halus , bawang merah , bawang putih , kemiri , ketumbar"
a69fa37b874943e988df5f21f9018b7b,Tumis Tempe,tempe,"bawang merah , bawang putih , cabe merah , tomat , balok tempe , kacang panjang , wortel"
c524cbb35130400ba570472429a453eb,Tempe Masak Asam Manis,tempe,"papan tempe harga , bawang bombai cincang , saus sambal , kecap manis , saus tiram , kecap asin banget , telunjuk asam jawa dilarutkan air , bumbu halus , bawang merah , bawang putih , cabai rawit , cabai merah , tomat , hehe , garam , gula , kaldu bubuk , lada"
160e7c7720e44587b43aa4041fb02353,Tempe Tumis Kulit Ayam,tempe,"papan tempe potong dadu , kulit ayam , bumbu , bawang merah , bawang putih , cabai rawit serong , kecap inggris , kecap asin , kecap manis , serai , lengkuas , daun jeruk , daun salam , garam , lada"
d0b36e07d59a46fd8ad307c4c8ce47ab,Tempe Goreng Tepung Isi Sambel,tempe,"papan tempe , potong tengahnya putus , minyak goreng , pencelup , tepung terigu , batang daun bawang , halus , margarin , cairkan , air , bumbu dihaluskan , bawang merah , bawang putih , kunyit , ketumbar , garam , sambel , cabe merah keriting , cabe rawit merah , bawang merah , bawang putih , tomat , garam"
c89d47215f814991bde655b343d2700b,Oseng Tahu Tempe Kecap ( ),tempe,"papan tempe , potong dadu , papan tahu , potong dadu , air putih , bumbu , bawang merah , tipis , bawang putih , tipis , lengkuas , geprek , daun salam , cabe rawit , kecap manis , gula & garam"
0ad24e35ebfb4d0bbc8e35eb8dda3e22,Tempe Bacem Una,tempe,"papan tempe , bumbu halus , bawang merah , bawang putih , kemiri , ketumbar , garam , gula jawa bungkal , kecap manis , penyedap , bumbu tambahan , daun salam , serai , air"
ffcc3c9de479415db6e0ef42626b18c3,Oseng Pete Teri & Tempe Lombok Ijo,tempe,"mata pete , utuh belah , teri tawar asin karing , goreng kering , papan tempe , garam , gula pasir pengganti penyedap , gula merah , minyak zaitun goreng , air , bumbu , bawang merah , tipis , bawang putih , tipis , cabe lombok ijo , potong serong , lengkuas , geprek , daun salam"
6c4b345d26444d478ec4eb712cc36d5a,Kering Tempe Kacang Simple,tempe,"tempe , kacang tanah , bawang putih , daun jeruk , garam , gula pasir , cabai , cabai merah , gula merah sisir , air"
16bea0b4b0dc4f3b8ce9f6b7f6c94e40,Sambal Bawang Tempe,tempe,"tempe , bawang putih , garam , minyak , cabe rawit"
b6891e581368463897f958116c8349a3,Tempe Goreng Tepung Kriuk,tempe,"papan tempe , bawang putih , geprek cincang , tepung bumbu kobe kentucky super crispy , tepung beras , merica bubuk , minyak goreng , air"
211ea03b30e64c199d6d204a81becbc1,Orek Tempe Ala Rumahan,tempe,"lonjor tempe , bawang merah , bawang putih , daun salam , saset kecap manis , penyedap , minyak goreng , cabe"
b9fb1c10fc9d4eb097b341032207c090,Ungkep Ayam + Tempe,tempe,"paha ayam potong , papan tempe , bumbu halus , kunyit , jahe , lengkuas , bawang merah , bawang putih , daun salam , garam , air"
464ab7fe777f4fb68ef0f331b06e5e61,Oseng Tempe Buncis Pedas Manis,tempe,"tempe , dibelah masak , buncis , bawang putih tipis , bawang merah tipis , cabe rawit serong , cabe merah keriting serong , saori saos tiram , garam , lada putih , gula , kecap manis , air"
d09ffff66e8d4fd2a52a0987a3b8e78c,Bacem Tahu Tempe Tempe Gembus,tempe,"papan tempe , tahu , tempe gembus , bumbu halus , bawang merah , bawang putih , ketumbar , garam , gula jawa kecap manis , bumbu tambahan daun salam lengkuas"
369f0cd7f4ba401889acbf1bc92175f5,Tahu Tempe Bumbu Barbeque,tempe,"papan tempe , potong kotak , tahu kuning , potong kotak , bawang putih , geprek , margarin , saus barbeque , saus tomat , oregano , garam , gula , air"
a232d51ad4b34e6d8dcdaa05fd89e459,Tempe Saus Tomat,tempe,"tempe , tomat , cabe merah , bawang merah"
049ad5e6d5c748188353aa5d1d637f93,Semur T ( Tahu Telur Tempe ),tempe,"telur ayam rebus , papan tempe , tahu , kecap sedap , royco ayam , daun salam , jahe , lengkuas , bumbu halus , bawang putih , bawang merah , kemiri , cabe merah , cabe rawit galak , baeang goreng , minyak menumis"
2a26ab3095764551ac30c933e7f1e914,Tempe Balut Tepung Isi Sambal Teri,tempe,"papan tempe potong bujur sangkar + , tebal max , teri medan diganti udang rebon , tepung terigu , tepung beras , garam , kaldu bubuk , minyak goreng , btg daun bawang , air , bumbu halus , cabai rawit merah , cabai merah keriting , bawang merah , bawang putih"
60985cee5be3469fa606ddfc1fd02fd7,Oseng Tempe & Telur Kecap,tempe,"papan tempe , telur , kocok lepas , daun bawang , cincang , bumbu , bawang merah , bawang putih , lengkuas , geprek , daun salam , cabe rawit , potong , kecap manis , gula , garam , lada"
6ce4424661c04c86b2aea81a8d0c45a2,Steak Tempe,tempe,"balok tempe , bawang putih , bawang merah , ketumbar , lada , garam , gula pasir , margarin , bawang bombai , penyedap , tepung terigu , telur , saus barbeque , kecap manis , wortel , buncis , jagung manis , tomat"
8dffe4335e104eb49eb699acdc01782b,Tumis Kacang Tempe,tempe,"kacang panjang , papan tempe klo seribuan , kecap manis , daun salam , bumbu halus , bawang putih , bawang merah , kemiri , cabe merah , cabe rawit , garam , gula , air"
757127d5564d4c7486dee6e95c93a3a6,Tempe Goreng Kacang Teri + Ubi ( Makanan Yg Tahan Banget ),tempe,"papan tempe , ubi kayu , kacang tanah , ikan teri , bawang merah , bawang putih , daun jeruk , garam , royco ayam , minyak sayur"
e88defe16a0b452e90b90a0e496e6fca,Tempe Tahu Bacem,tempe,"gula merah , papan tempe , tahu putih , daun salam , daun jeruk , serai , jahe , lengkuas , bumbu halus , bawang merah , bawang putih , ketumbar , kemiri , garam , royco , air"
bddf09d1ec8744958f521a852cc28d49,Tumis Kangkung Tempe,tempe,"kangkung , siangi , papan tempe , potong korek , goreng , gurita cumi ayam dipotong , bawang putih , cincang , bawang merah , cincang , garam , minyak sayur"
763bbcad613c409fb27849650c62ea03,Orek Tempe Kacang Panjang,tempe,"papan tempe potong dadu , batang kacang panjang , bawang merah , bawang putih , cabe rawit merah , sejempol lengkuas , daun salam , garam , gula"
